Row ID,Sales,Quantity,Discount,Profit,Product ID,Order ID
1220,1931.958,7,0.4,-386.3916,TEC-PH-10002200,US-2017-118087
1221,249.75,9,0,44.955,OFF-ST-10000107,CA-2014-110184
1222,255.936,8,0.2,28.7928,TEC-PH-10000439,CA-2014-110184
1223,113.79,3,0,20.4822,FUR-FU-10001602,CA-2016-126004
1224,78.15,1,0,34.386,TEC-AC-10001432,CA-2016-126004
1225,1.728,1,0.2,0.6048,OFF-BI-10004656,CA-2016-126004
1226,40.56,4,0,19.8744,OFF-PA-10001685,CA-2016-126004
1227,182.94,3,0,3.6588,OFF-ST-10001418,CA-2016-126004
1228,193.86,2,0,11.6316,OFF-ST-10000676,CA-2016-126004
1229,15.28,2,0,7.4872,OFF-EN-10001219,CA-2017-100013
1230,8.73,1,0,2.9682,FUR-FU-10001424,CA-2017-100013
1231,5.68,2,0,1.7608,OFF-AR-10001022,CA-2017-100013
1232,2.78,2,0,0.7228,OFF-AR-10000369,CA-2015-132570
1233,79.96,2,0,35.982,OFF-EN-10003055,CA-2015-132570
1234,839.988,2,0.4,69.999,TEC-CO-10001046,CA-2016-153682
1235,47.952,3,0.2,13.7862,FUR-FU-10000076,CA-2016-144344
1236,37.425,5,0.7,-29.94,OFF-BI-10003719,CA-2016-144344
1237,63.968,2,0.2,0,FUR-FU-10003268,CA-2016-144344
1238,165.048,3,0.2,41.262,FUR-FU-10003553,CA-2016-144344
1239,12.35,1,0,5.434,FUR-FU-10003691,CA-2014-127012
1240,40.97,1,0,10.6522,OFF-AR-10003903,CA-2014-127012
1241,22.96,2,0,10.7912,OFF-FA-10004854,CA-2014-127012
1242,22,4,0,5.5,TEC-PH-10003442,CA-2016-128727
1243,398.352,3,0.2,124.485,OFF-BI-10004519,US-2016-162859
1244,8.72,4,0,3.5752,OFF-FA-10000304,US-2016-162859
1245,48.69,9,0,23.8581,OFF-EN-10004955,CA-2017-133641
1246,764.688,6,0.2,95.586,FUR-TA-10004619,CA-2014-168494
1247,3610.848,12,0.2,135.4068,FUR-TA-10003473,CA-2014-168494
1248,254.9745,3,0.15,11.9988,FUR-BO-10004467,CA-2014-168494
1249,38.82,6,0,17.469,OFF-AR-10002280,CA-2017-115602
1250,1141.938,9,0.1,139.5702,FUR-CH-10001708,CA-2017-115602
1251,1704.56,13,0,511.368,OFF-AP-10000891,CA-2017-115602
1252,3.2,2,0,1.376,OFF-AR-10000462,CA-2017-115602
1253,1099.96,4,0,285.9896,TEC-PH-10004165,CA-2015-154956
1254,5.248,2,0.2,0.5904,OFF-AR-10003958,CA-2017-144638
1255,35.91,3,0.4,-8.379,TEC-PH-10000149,CA-2017-144638
1256,6.696,1,0.2,0.5022,FUR-FU-10003724,CA-2017-144638
1257,43.872,2,0.2,11.5164,FUR-FU-10003535,CA-2017-144638
1258,27.882,3,0.7,-20.4468,OFF-BI-10001575,US-2016-168620
1259,540.048,3,0.2,-47.2542,OFF-ST-10003716,US-2016-168620
1260,255.68,8,0.2,76.704,TEC-AC-10004469,US-2016-168620
1261,863.88,3,0.2,107.985,TEC-PH-10004586,CA-2017-117079
1262,17.616,4,0.7,-14.0928,OFF-BI-10004236,US-2016-144393
1263,17.472,3,0.2,6.3336,OFF-BI-10001634,CA-2017-105053
1264,69.9,2,0,18.873,TEC-PH-10000215,CA-2016-155992
1265,41.85,5,0,10.881,FUR-FU-10003724,CA-2016-155992
1266,6.57,3,0,1.7739,OFF-AR-10000422,CA-2017-110380
1267,142.86,1,0,41.4294,OFF-ST-10003306,US-2014-167738
1268,292.272,6,0.2,18.267,FUR-CH-10001146,US-2014-167738
1269,29.328,3,0.2,3.666,FUR-FU-10000246,CA-2017-121412
1270,12.48,2,0,5.616,OFF-PA-10002870,CA-2017-100426
1271,102.336,4,0.2,-12.792,OFF-ST-10000563,US-2016-103646
1272,48.792,3,0.8,-126.8592,OFF-AP-10004487,US-2016-103646
1273,44.848,8,0.8,-67.272,OFF-BI-10002854,US-2016-103646
1274,10.368,2,0.2,3.6288,OFF-PA-10004621,CA-2016-119186
1275,388.43,5,0.3,-88.784,FUR-CH-10001973,CA-2016-119186
1276,14.352,3,0.2,5.2026,OFF-PA-10004040,CA-2016-119186
1277,63.992,1,0.2,-7.1991,TEC-AC-10000580,CA-2016-119186
1278,86.352,3,0.2,5.397,OFF-AR-10004022,CA-2016-148698
1279,32.97,3,0,12.8583,TEC-AC-10004209,CA-2014-163293
1280,83.88,4,0,30.1968,TEC-AC-10000023,CA-2014-163293
1281,278.4,3,0,80.736,TEC-PH-10003505,CA-2016-160815
1282,15.12,3,0.2,4.914,OFF-LA-10000121,CA-2017-122154
1283,17.43,1,0.7,-13.363,OFF-BI-10002026,CA-2017-122154
1284,251.64,3,0.2,88.074,OFF-PA-10000994,CA-2017-122154
1285,2.772,7,0.8,-4.851,OFF-BI-10002813,US-2015-149692
1286,14.9,5,0,1.043,OFF-ST-10000617,CA-2016-119445
1287,15.48,3,0,4.4892,OFF-AR-10004817,CA-2015-124268
1288,39.88,2,0,11.1664,FUR-FU-10000397,CA-2016-154711
1289,12.192,4,0.2,4.1148,OFF-BI-10000605,CA-2016-154711
1290,20.82,3,0,7.4952,OFF-AR-10001860,CA-2016-154711
1291,13.216,4,0.2,4.4604,OFF-BI-10004970,CA-2016-163384
1292,32.4,5,0,15.552,OFF-PA-10003172,CA-2016-163384
1293,32.94,3,0,9.2232,OFF-SU-10001218,CA-2015-101707
1294,114.2,5,0,52.532,OFF-PA-10002968,CA-2015-101707
1295,3.08,1,0,1.4784,OFF-LA-10000134,CA-2015-101707
1296,845.728,13,0.2,84.5728,OFF-AP-10004487,CA-2015-138898
1297,13.904,2,0.2,4.5188,OFF-BI-10002103,CA-2017-115427
1298,20.72,2,0.2,6.475,OFF-BI-10004632,CA-2017-115427
1299,114.95,5,0,2.299,TEC-PH-10003555,CA-2016-134425
1300,26.96,2,0,7.0096,OFF-ST-10001590,CA-2015-121391
1301,572.76,6,0,166.1004,FUR-FU-10003664,CA-2016-137043
1302,286.38,3,0,83.0502,FUR-FU-10003664,CA-2016-137043
1303,61.96,2,0,4.3372,FUR-BO-10003433,CA-2015-115847
1304,23.99,1,0,5.5177,FUR-FU-10002554,US-2017-126179
1305,287.97,3,0,77.7519,TEC-PH-10001557,US-2017-126179
1306,419.944,7,0.2,52.493,TEC-PH-10003437,CA-2016-101966
1307,46.76,7,0,22.4448,OFF-PA-10002986,CA-2016-141397
1308,17.712,3,0.2,6.4206,OFF-BI-10000320,CA-2016-141397
1309,21.78,2,0,5.6628,OFF-AP-10003971,CA-2016-141397
1310,161.94,3,0,9.7164,OFF-ST-10001469,CA-2016-141397
1311,161.568,2,0.2,-8.0784,FUR-CH-10003846,CA-2016-141397
1312,3.69,1,0,1.7343,OFF-LA-10001404,CA-2016-141082
1313,122.12,4,0,56.1752,OFF-LA-10001474,CA-2016-141082
1314,155.372,2,0.3,-13.3176,FUR-CH-10003199,US-2016-134488
1315,38.88,6,0,18.6624,OFF-PA-10003072,CA-2016-145919
1316,183.84,8,0,62.5056,FUR-FU-10004960,CA-2016-145919
1317,579.3,5,0,28.965,OFF-SU-10003505,CA-2016-145919
1318,14.2,1,0.2,3.3725,TEC-AC-10003116,CA-2017-157651
1319,575.92,2,0.2,71.99,TEC-PH-10004586,CA-2014-160773
1320,5.184,6,0.7,-3.6288,OFF-BI-10000546,CA-2014-160773
1321,5.229,3,0.7,-4.1832,OFF-BI-10002071,CA-2017-167703
1322,285.552,2,0.2,35.694,OFF-ST-10001490,CA-2017-167703
1323,72.8,5,0,19.656,OFF-AP-10004859,CA-2017-121804
1324,10.816,4,0.2,3.5152,OFF-PA-10002659,CA-2017-162635
1325,46.26,3,0,12.4902,OFF-ST-10001321,CA-2014-107153
1326,17.46,6,0.8,-30.555,OFF-BI-10004139,US-2014-117058
1327,51.072,6,0.2,5.1072,FUR-FU-10001867,CA-2015-120439
1328,11.34,1,0,5.5566,OFF-PA-10004156,CA-2016-128258
1329,87.92,4,0,26.376,OFF-AR-10002818,CA-2017-106033
1330,37.05,3,0,16.302,FUR-FU-10003691,CA-2016-142762
1331,2.97,1,0.4,-0.6435,TEC-PH-10000347,CA-2017-127705
1332,27.44,2,0.2,2.401,OFF-ST-10004507,CA-2017-127705
1333,1.08,3,0.8,-1.728,OFF-BI-10002012,CA-2014-122567
1334,7.96,2,0.8,-13.93,OFF-AP-10001303,CA-2014-122567
1335,140.736,8,0.2,52.776,OFF-BI-10003684,CA-2014-121664
1336,552.56,4,0,0,OFF-ST-10002574,CA-2016-122133
1337,25.11,3,0,6.5286,FUR-FU-10003724,US-2017-123281
1338,29.78,2,0,8.0406,FUR-FU-10004018,CA-2017-100524
1339,677.58,3,0,176.1708,TEC-PH-10002549,CA-2017-100524
1340,75.04,8,0,36.0192,OFF-PA-10004911,CA-2017-100524
1341,695.7,2,0.5,-27.828,TEC-MA-10002178,CA-2017-113481
1342,15.66,5,0.7,-12.528,OFF-BI-10003694,CA-2017-113481
1343,28.854,6,0.7,-21.1596,OFF-BI-10000474,CA-2017-113481
1344,47.82,3,0,14.346,OFF-AR-10000411,CA-2015-131758
1345,13.05,5,0,6.003,OFF-LA-10000262,CA-2015-131758
1346,93.78,2,0,36.5742,OFF-AP-10001154,CA-2014-118339
1347,47.18,7,0,23.59,OFF-PA-10000466,CA-2014-118339
1348,19.68,6,0,5.7072,OFF-AR-10003829,CA-2014-118339
1349,53.4,10,0,25.098,OFF-BI-10001758,CA-2014-118339
1350,35.88,6,0,17.2224,OFF-BI-10000136,CA-2014-118339
1351,258.279,3,0.3,-70.1043,FUR-CH-10002880,CA-2014-153976
1352,31.4,2,0,7.85,OFF-ST-10000649,CA-2016-162901
1353,183.96,5,0.2,20.6955,TEC-PH-10003092,CA-2017-162978
1354,17.61,3,0,8.4528,OFF-PA-10002250,CA-2017-162978
1355,300.904,1,0.2,11.2839,FUR-TA-10003473,CA-2017-162978
1356,220.776,3,0.2,-44.1552,OFF-ST-10001522,US-2014-160444
1357,281.424,11,0.2,-35.178,OFF-ST-10000563,US-2014-160444
1358,79.14,3,0,36.4044,OFF-PA-10003641,CA-2016-145247
1359,1.988,1,0.6,-1.4413,FUR-FU-10000010,CA-2017-160045
1360,145.568,2,0.2,0,FUR-CH-10002961,US-2014-151925
1361,123.256,7,0.2,9.2442,OFF-AR-10002956,CA-2017-125199
1362,23.68,4,0.2,7.4,OFF-PA-10004041,CA-2017-125199
1363,309.576,4,0.4,-56.7556,TEC-PH-10001336,CA-2017-125199
1364,38.388,14,0.7,-25.592,OFF-BI-10001036,US-2017-155425
1365,95.994,2,0.7,-63.996,TEC-MA-10003183,US-2017-155425
1366,239.952,6,0.2,-35.9928,TEC-AC-10001314,US-2017-155425
1367,201.584,2,0.2,15.1188,TEC-PH-10002563,US-2017-155425
1368,899.136,4,0.2,-146.1096,FUR-CH-10003312,US-2017-155425
1369,145.9,5,0,62.737,FUR-FU-10001588,CA-2017-133249
1370,590.058,7,0.7,-786.744,FUR-BO-10002613,US-2015-103471
1371,14.04,3,0.2,1.5795,OFF-AR-10003405,US-2015-103471
1372,49.08,3,0,4.908,TEC-AC-10004510,CA-2017-136672
1373,29.6,2,0,14.8,OFF-LA-10002312,US-2014-157021
1374,17.088,4,0.2,5.5536,OFF-BI-10000042,US-2014-157021
1375,912.75,5,0,118.6575,FUR-TA-10003008,CA-2015-120362
1376,1089.75,3,0,305.13,OFF-AP-10003590,CA-2014-126361
1377,447.84,8,0,219.4416,OFF-PA-10000806,CA-2014-126361
1378,16.4,5,0,4.264,OFF-AR-10000896,CA-2014-126361
1379,399.96,5,0.2,34.9965,TEC-PH-10002310,CA-2014-126361
1380,158.9,5,0,7.945,OFF-ST-10002289,CA-2014-126361
1381,13.184,1,0.2,4.7792,OFF-BI-10002852,CA-2014-126361
1382,83.952,3,0.6,-90.2484,FUR-FU-10003394,US-2016-100566
1383,80.98,1,0,1.6196,OFF-ST-10002344,US-2016-108504
1384,348.84,9,0,170.9316,OFF-PA-10001289,US-2016-108504
1385,9.45,5,0,0.189,OFF-FA-10000053,US-2016-108504
1386,18.84,3,0,7.1592,FUR-FU-10004091,US-2016-108504
1387,239.98,2,0,52.7956,FUR-BO-10004015,US-2016-108504
1388,167.96,2,0,78.9412,OFF-EN-10003001,US-2016-108504
1389,104.85,3,0,28.3095,TEC-PH-10000215,US-2016-108504
1390,484.83,3,0,126.0558,TEC-PH-10003645,US-2016-108504
1391,122.97,3,0,60.2553,OFF-PA-10000357,US-2016-108504
1392,154.44,3,0,1.5444,OFF-ST-10004804,US-2016-108504
1393,342.37,7,0,160.9139,OFF-PA-10003892,US-2016-108504
1394,9.552,3,0.2,1.5522,OFF-AR-10003514,CA-2017-124828
1395,652.45,5,0.5,-430.617,FUR-TA-10002958,US-2017-117247
1396,66.645,3,0.5,-42.6528,FUR-TA-10001676,US-2017-117247
1397,17.216,4,0.2,6.0256,OFF-BI-10000822,CA-2016-124485
1398,11.56,2,0,5.6644,OFF-PA-10004971,CA-2016-124485
1399,88.4,4,0,11.492,TEC-AC-10002323,CA-2016-124485
1400,6.48,1,0,3.1104,OFF-PA-10004888,CA-2016-124485
1401,21.8,2,0,6.104,TEC-PH-10003988,CA-2016-159212
1402,251.79,3,0,118.3413,OFF-EN-10002230,CA-2016-159212
1403,205.176,2,0.4,-58.1332,FUR-TA-10002622,US-2016-161396
1404,419.4,5,0.2,146.79,OFF-PA-10000418,US-2016-161396
1405,10.304,1,0.2,-2.1896,OFF-SU-10004498,US-2014-118486
1406,154.764,3,0.4,-36.1116,FUR-TA-10001039,US-2014-118486
1407,116.784,2,0.2,21.897,TEC-AC-10004659,US-2014-118486
1408,75.48,2,0,19.6248,OFF-AR-10002240,CA-2016-130407
1409,39.98,2,0,9.995,FUR-FU-10001967,CA-2016-130407
1410,393.165,3,0.5,-204.4458,FUR-TA-10002356,US-2016-122245
1411,23.68,2,0.2,8.88,OFF-LA-10003923,CA-2017-105144
1412,408.006,2,0.1,72.5344,FUR-CH-10002335,CA-2016-136329
1413,165.28,4,0,14.8752,FUR-FU-10000723,CA-2016-136329
1414,334.768,7,0.2,108.7996,OFF-BI-10002867,CA-2014-146640
1415,239.97,3,0,26.3967,TEC-AC-10000580,CA-2017-115994
1416,37.74,3,0,12.8316,FUR-FU-10003976,CA-2017-115994
1417,946.344,7,0.2,118.293,TEC-PH-10002922,CA-2015-126697
1418,151.2,3,0.2,32.13,TEC-AC-10004353,CA-2015-126697
1419,4.928,4,0.6,-1.4784,FUR-FU-10001706,CA-2015-126697
1420,86.272,4,0.2,31.2736,OFF-PA-10000501,CA-2015-124800
1421,72.588,2,0.7,-48.392,OFF-BI-10000778,CA-2015-124800
1422,60.672,2,0.2,14.4096,OFF-AP-10004980,CA-2015-124800
1423,77.031,9,0.7,-59.0571,OFF-BI-10003984,CA-2015-124800
1424,119.904,6,0.2,-1.4988,OFF-ST-10000798,CA-2015-124800
1425,263.96,5,0.2,23.0965,TEC-PH-10001750,CA-2015-124800
1426,363.648,4,0.2,-86.3664,OFF-ST-10002743,CA-2015-124800
1427,9.728,2,0.2,3.2832,OFF-BI-10002949,US-2015-164448
1428,14.75,5,0,7.08,OFF-EN-10002600,US-2015-164448
1429,29.8,5,0.2,9.3125,OFF-BI-10003708,US-2015-164448
1430,427.42,14,0,196.6132,OFF-LA-10003510,US-2015-164448
1431,220.752,8,0.4,-40.4712,TEC-PH-10003092,CA-2017-122700
1432,152.76,6,0,74.8524,OFF-BI-10001191,CA-2014-120768
1433,7.27,1,0,1.9629,OFF-SU-10004115,CA-2014-120768
1434,1819.86,14,0,163.7874,FUR-CH-10000513,CA-2014-120768
1435,33.9,5,0,15.594,OFF-PA-10003673,US-2016-153129
1436,31.104,6,0.2,10.8864,OFF-PA-10001639,CA-2017-106852
1437,5.248,2,0.2,0.5904,OFF-AR-10003829,CA-2017-106852
1438,263.88,3,0.2,42.8805,TEC-AC-10004975,CA-2015-139731
1439,2453.43,5,0.3,-350.49,FUR-CH-10002024,CA-2015-139731
1440,29.7,5,0,13.365,OFF-BI-10004364,CA-2017-122735
1441,39.96,4,0,17.982,OFF-PA-10001712,CA-2017-122735
1442,36.672,2,0.2,11.46,OFF-BI-10001510,CA-2017-128160
1443,13.76,2,0,6.3296,OFF-PA-10002713,CA-2017-117695
1444,139.424,4,0.2,17.428,OFF-ST-10002974,CA-2015-166135
1445,1979.928,9,0.2,148.4946,TEC-PH-10004165,CA-2016-133725
1446,164.736,4,0.2,-39.1248,OFF-ST-10004804,CA-2017-102337
1447,470.302,7,0.3,-87.3418,FUR-CH-10004289,CA-2017-102337
1448,47.984,2,0.2,5.998,TEC-PH-10002564,CA-2017-102337
1449,2.502,3,0.7,-1.7514,OFF-BI-10004876,US-2014-112564
1450,88.752,3,0.2,11.094,TEC-PH-10004348,CA-2015-145821
1451,2.025,1,0.7,-1.35,OFF-BI-10004352,US-2015-160150
1452,70.98,7,0,34.7802,OFF-PA-10001685,CA-2016-133711
1453,91.68,3,0,45.84,OFF-BI-10000666,CA-2016-133711
1454,33.75,5,0,16.875,OFF-BI-10004352,CA-2016-133711
1455,3040,8,0,1459.2,TEC-MA-10000010,CA-2016-133711
1456,91.2,3,0,41.952,OFF-BI-10000977,CA-2017-148474
1457,452.94,3,0,67.941,FUR-TA-10002530,CA-2017-148474
1458,52.2,9,0,23.49,OFF-BI-10002412,CA-2015-111297
1459,15.936,4,0.2,5.1792,OFF-LA-10001569,CA-2016-123722
1460,27.46,2,0,9.8856,FUR-FU-10001473,CA-2014-155271
1461,55.424,2,0.2,19.3984,OFF-BI-10001765,CA-2015-119907
1462,244.006,2,0.3,-31.3722,FUR-TA-10001095,US-2016-128902
1463,159.984,2,0.2,43.9956,TEC-AC-10004571,CA-2016-152289
1464,1024.716,6,0.3,-29.2776,FUR-CH-10002126,CA-2016-152289
1465,3.68,2,0,1.8032,OFF-FA-10001754,US-2016-104794
1466,121.376,4,0.2,-3.0344,FUR-FU-10001602,CA-2014-151708
1467,95.976,3,0.2,-10.7973,TEC-AC-10001767,CA-2014-151708
1468,255.968,4,0.2,31.996,TEC-AC-10002402,CA-2015-100769
1469,872.94,3,0,226.9644,FUR-CH-10000847,CA-2017-139199
1470,41.54,2,0,19.5238,OFF-BI-10003982,CA-2017-139199
1471,12.96,2,0,6.2208,OFF-PA-10001293,CA-2017-139199
1472,6.848,2,0.2,0.5992,OFF-AR-10000634,US-2015-161466
1473,8.67,3,0,4.0749,OFF-LA-10004272,CA-2017-164959
1474,6.688,4,0.6,-4.0128,FUR-FU-10004270,US-2015-105676
1475,17.28,6,0,5.0112,OFF-AR-10003770,CA-2016-113138
1476,17.712,3,0.2,6.4206,OFF-BI-10000320,CA-2016-113138
1477,28.91,7,0,13.2986,OFF-LA-10003121,US-2017-104955
1478,52.136,7,0.2,5.8653,OFF-SU-10000381,CA-2016-121958
1479,31.968,4,0.2,2.3976,TEC-PH-10000376,CA-2017-121468
1480,25.92,4,0,12.4416,OFF-PA-10002262,US-2016-108455
1481,40.46,7,0,19.8254,OFF-PA-10002464,US-2016-108455
1482,33.87,3,0,8.8062,OFF-ST-10002214,US-2016-108455
1483,9.728,2,0.2,1.7024,OFF-AR-10003560,CA-2017-101210
1484,3.424,1,0.2,1.07,OFF-PA-10000130,CA-2017-101210
1485,177,3,0,30.09,TEC-AC-10000865,US-2016-108098
1486,3.76,2,0,1.316,OFF-FA-10003021,CA-2014-119032
1487,1212.848,7,0.2,106.1242,TEC-PH-10003580,CA-2015-140410
1488,89.97,3,0,37.7874,TEC-AC-10001109,CA-2015-140410
1489,42.6,3,0,16.614,FUR-FU-10003347,CA-2015-140410
1490,5.04,2,0.2,1.764,OFF-LA-10000452,CA-2014-136280
1491,62.96,4,0,28.332,OFF-EN-10002986,CA-2017-151911
1492,5.88,1,0,2.8812,OFF-PA-10001838,CA-2017-166436
1493,977.292,6,0.1,173.7408,FUR-CH-10000785,CA-2017-166436
1494,9.64,2,0,3.6632,FUR-FU-10002885,CA-2017-139661
1495,40.05,3,0,11.214,OFF-AR-10002952,CA-2014-123925
1496,10.192,7,0.2,3.185,OFF-AR-10003759,CA-2017-152485
1497,16.784,1,0.2,-0.2098,OFF-ST-10004950,CA-2017-152485
1498,13.12,5,0.2,3.772,OFF-AR-10001940,CA-2017-152485
1499,18.16,5,0.2,6.583,OFF-BI-10003981,CA-2016-141586
1500,16.056,3,0.2,5.8203,OFF-PA-10002749,CA-2017-130386
1501,223.056,9,0.2,69.705,OFF-PA-10003823,CA-2017-130386
1502,540.048,3,0.2,-47.2542,OFF-ST-10003716,CA-2017-130386
1503,33.52,2,0.2,3.352,TEC-PH-10001300,CA-2016-100468
1504,9.94,2,0,3.0814,FUR-FU-10000010,CA-2016-100468
1505,6.72,4,0,3.36,OFF-AR-10001868,CA-2015-153388
1506,1004.976,6,0.2,-175.8708,FUR-TA-10003715,CA-2015-153388
1507,17.88,3,0.2,5.5875,OFF-BI-10003708,CA-2017-154935
1508,396,4,0,190.08,TEC-MA-10004458,CA-2016-134208
1509,34.5,3,0,15.525,OFF-BI-10004965,CA-2017-108294
1510,8.36,2,0,3.0096,FUR-FU-10004270,CA-2017-103611
1511,385.6,8,0,111.824,OFF-AR-10002135,CA-2017-100384
1512,35.82,9,0,11.8206,OFF-AR-10003514,CA-2017-100384
1513,200.064,3,0.2,12.504,OFF-ST-10002276,CA-2017-112809
1514,21.38,5,0.8,-33.139,OFF-BI-10001098,CA-2017-112809
1515,6.744,4,0.8,-11.4648,OFF-BI-10001636,CA-2017-112809
1516,63.686,1,0.3,-9.098,FUR-CH-10002961,US-2017-160759
1517,1669.6,4,0,116.872,FUR-TA-10004256,CA-2017-148446
1518,83.84,2,0.2,27.248,OFF-BI-10004593,CA-2014-111059
1519,13.272,3,0.2,4.3134,OFF-BI-10002827,CA-2014-111059
1520,21.336,7,0.2,7.7343,OFF-BI-10001759,CA-2017-116204
1521,16.52,5,0.2,2.065,OFF-AR-10001419,CA-2017-109946
1522,206.112,6,0.2,48.9516,FUR-FU-10002253,CA-2015-144806
1523,19.92,5,0.2,6.723,OFF-PA-10002586,CA-2015-144806
1524,198.272,8,0.2,61.96,OFF-PA-10003039,CA-2015-144806
1525,247.104,6,0.2,-58.6872,OFF-ST-10004804,CA-2015-144806
1526,86.304,6,0.2,9.7092,OFF-AR-10004042,CA-2015-144806
1527,4.16,2,0.2,0.364,OFF-AR-10002221,CA-2016-122392
1528,11.648,2,0.2,3.3488,FUR-FU-10002456,CA-2016-122392
1529,26.18,7,0,0.5236,OFF-FA-10004968,CA-2015-148432
1530,7.3,2,0,3.431,OFF-PA-10001274,CA-2015-148432
1531,74.352,3,0.2,23.235,OFF-PA-10001125,CA-2015-103793
1532,10.744,1,0.2,0.8058,OFF-ST-10000344,CA-2017-159884
1533,8.376,3,0.2,2.7222,OFF-FA-10000585,CA-2017-159884
1534,212.88,6,0,0,OFF-ST-10003324,CA-2016-139885
1535,203.983,2,0.15,16.7986,FUR-BO-10004015,CA-2017-124086
1536,40.74,3,0,0.4074,OFF-ST-10000419,CA-2016-112389
1537,11.67,3,0,3.0342,OFF-AP-10001626,CA-2016-112389
1538,39.99,1,0,11.5971,TEC-PH-10000439,CA-2017-121888
1539,16.28,2,0,6.512,OFF-AR-10003478,CA-2017-121888
1540,782.94,3,0,203.5644,FUR-BO-10002545,CA-2017-121888
1541,242.48,7,0,116.3904,OFF-BI-10001765,CA-2017-121888
1542,8.32,5,0.2,2.288,FUR-FU-10003981,CA-2014-166884
1543,10.464,6,0.2,1.7004,OFF-FA-10001561,CA-2014-166884
1544,82.896,3,0.2,29.0136,OFF-BI-10004230,CA-2014-107181
1545,34.24,4,0,16.0928,OFF-PA-10000350,CA-2014-107181
1546,1573.488,7,0.2,196.686,FUR-BO-10002613,CA-2014-150245
1547,335.52,4,0.2,117.432,OFF-PA-10000994,CA-2015-111395
1548,23.912,2,0.8,-40.6504,OFF-BI-10002867,CA-2015-111395
1549,27.056,2,0.2,2.3674,OFF-ST-10001291,CA-2015-111395
1550,559.992,1,0.2,174.9975,TEC-CO-10001046,CA-2014-134278
1551,9.324,6,0.8,-24.7086,OFF-AP-10004868,US-2017-124926
1552,111.96,2,0,54.8604,OFF-PA-10000806,CA-2016-159345
1553,21.56,7,0,10.3488,OFF-LA-10002195,CA-2014-130274
1554,124.75,5,0,57.385,OFF-BI-10003719,CA-2017-158386
1555,5.28,3,0,1.5312,OFF-AR-10001315,CA-2015-111507
1556,91.96,4,0,39.5428,TEC-AC-10000171,CA-2017-120761
1557,9.344,1,0.2,3.504,OFF-EN-10003134,CA-2016-109176
1558,79.36,5,0.2,9.92,OFF-AR-10001955,CA-2016-109176
1559,171.96,2,0,44.7096,FUR-TA-10001039,CA-2015-112116
1560,35.352,9,0.2,12.8151,OFF-BI-10003712,CA-2016-126809
1561,18.9,6,0,9.072,OFF-LA-10001641,CA-2014-105172
1562,2.78,1,0,0.7228,OFF-AR-10003732,CA-2017-107293
1563,1044.63,5,0.4,-295.9785,FUR-TA-10000577,US-2017-102890
1564,11.352,3,0.2,4.1151,OFF-PA-10004000,CA-2015-158554
1565,354.9,5,0,17.745,OFF-ST-10001370,CA-2014-116239
1566,453.576,3,0.2,39.6879,TEC-PH-10004539,CA-2015-132101
1567,21.48,3,0.2,-0.2685,TEC-AC-10003038,CA-2015-129112
1568,8.784,4,0.8,-13.6152,OFF-BI-10000088,CA-2015-129112
1569,122.97,3,0,60.2553,OFF-PA-10000357,US-2017-152002
1570,12.84,3,0,3.7236,OFF-AR-10003504,CA-2017-165029
1571,603.92,5,0.2,-67.941,FUR-CH-10000863,US-2014-157385
1572,21.84,3,0,10.4832,OFF-EN-10003160,US-2014-157385
1573,29.99,1,0,6.2979,TEC-AC-10003280,US-2014-157385
1574,381.44,2,0.2,23.84,FUR-CH-10000595,US-2014-157385
1575,40.68,3,0.2,-9.153,TEC-PH-10000169,CA-2014-101602
1576,763.28,5,0.3,-21.808,FUR-CH-10004675,CA-2014-101602
1577,23.952,2,0.2,2.3952,OFF-ST-10002406,CA-2016-109057
1578,4.98,1,0,2.4402,OFF-PA-10001526,CA-2016-154403
1579,170.88,3,0,49.5552,OFF-AP-10004336,CA-2016-102456
1580,307.98,2,0,89.3142,TEC-PH-10003012,CA-2015-131338
1581,382.806,9,0.4,-153.1224,FUR-TA-10002607,CA-2015-131338
1582,41.96,2,0,2.9372,OFF-ST-10000642,CA-2015-131338
1583,1217.568,2,0.2,456.588,OFF-BI-10000545,CA-2015-131338
1584,47.04,3,0,18.3456,FUR-FU-10002157,CA-2015-131338
1585,6.16,2,0,2.9568,FUR-FU-10001706,CA-2015-131338
1586,979.95,5,0,274.386,TEC-PH-10000984,CA-2015-131338
1587,143.7,3,0,68.976,OFF-PA-10001357,CA-2015-131338
1588,10.65,3,0,5.0055,OFF-FA-10000992,CA-2015-131338
1589,247.8,4,0,34.692,TEC-AC-10002600,CA-2015-131338
1590,10.96,4,0,2.9592,OFF-AR-10001662,CA-2016-109911
1591,33.488,7,0.2,5.8604,OFF-AR-10001221,US-2016-132423
1592,8.04,5,0.2,2.9145,OFF-FA-10002988,US-2016-132423
1593,201.568,4,0.2,22.6764,TEC-PH-10004830,CA-2015-122826
1594,13.44,3,0,6.5856,OFF-PA-10004519,CA-2014-117317
1595,359.058,3,0.3,-35.9058,FUR-BO-10000362,CA-2015-118423
1596,47.992,2,0.3,-2.0568,FUR-CH-10004540,CA-2017-149181
1597,547.3,13,0,175.136,FUR-FU-10001290,CA-2017-132234
1598,16.896,4,0.2,5.28,OFF-PA-10000308,CA-2017-158876
1599,6.672,1,0.2,0.5004,OFF-SU-10001165,CA-2017-158876
